draft_year ,player_slug ,player_name              ,Season  ,Age  ,College    ,G   ,MP     ,Totals_FG ,Totals_FGA ,Totals_3P ,Totals_3PA ,Totals_FT ,Totals_FTA ,Totals_ORB ,Totals_TRB ,Totals_AST ,Totals_STL ,Totals_BLK ,Totals_TOV ,Totals_PF ,Totals_PTS ,Shooting_FG% ,Shooting_3P% ,Shooting_FT% ,Per Game_MP ,Per Game_PTS ,Per Game_TRB ,Per Game_AST
      2006 ,millspa01   ,Paul Millsap             ,2003-04 ,18.0 ,LATECH     , 30 ,1053.0 ,      175 ,       298 ,        1 ,         1 ,      116 ,       181 ,     151.0 ,       374 ,        22 ,      26.0 ,      52.0 ,      67.0 ,     99.0 ,       467 ,       0.587 ,       1.0   ,       0.641 ,       35.1 ,        15.6 ,        12.5 ,         0.7
      2006 ,millspa01   ,Paul Millsap             ,2004-05 ,19.0 ,LATECH     , 29 ,1061.0 ,      225 ,       391 ,        0 ,         1 ,      143 ,       238 ,     156.0 ,       360 ,        29 ,      33.0 ,      55.0 ,      74.0 ,     89.0 ,       593 ,       0.575 ,       0.0   ,       0.601 ,       36.6 ,        20.4 ,        12.4 ,         1.0
      2006 ,millspa01   ,Paul Millsap             ,2005-06 ,20.0 ,LATECH     , 33 ,1126.0 ,      258 ,       452 ,        5 ,        14 ,      127 ,       204 ,     197.0 ,       438 ,        36 ,      62.0 ,      76.0 ,      83.0 ,    101.0 ,       648 ,       0.571 ,       0.357 ,       0.623 ,       34.1 ,        19.6 ,        13.3 ,         1.1
      2006 ,millspa01   ,Paul Millsap             ,Career  ,     ,           , 92 ,3240.0 ,      658 ,      1141 ,        6 ,        16 ,      386 ,       623 ,     504.0 ,      1172 ,        87 ,     121.0 ,     183.0 ,     224.0 ,    289.0 ,      1708 ,       0.577 ,       0.375 ,       0.62  ,       35.2 ,        18.6 ,        12.7 ,         0.9
      2006 ,powele01    ,Leon Powe                ,2003-04 ,20.0 ,CALIFORNIA , 27 , 804.0 ,      142 ,       291 ,        0 ,         1 ,      125 ,       205 ,      92.0 ,       256 ,        19 ,      19.0 ,      17.0 ,      53.0 ,     62.0 ,       409 ,       0.488 ,       0.0   ,       0.61  ,       29.8 ,        15.1 ,         9.5 ,         0.7
      2006 ,powele01    ,Leon Powe                ,2005-06 ,22.0 ,CALIFORNIA , 27 , 953.0 ,      178 ,       359 ,        3 ,         9 ,      194 ,       270 ,      89.0 ,       273 ,        38 ,      24.0 ,      15.0 ,      66.0 ,     67.0 ,       553 ,       0.496 ,       0.333 ,       0.719 ,       35.3 ,        20.5 ,        10.1 ,         1.4
      2006 ,powele01    ,Leon Powe                ,Career  ,     ,           , 54 ,1757.0 ,      320 ,       650 ,        3 ,        10 ,      319 ,       475 ,     181.0 ,       529 ,        57 ,      43.0 ,      32.0 ,     119.0 ,    129.0 ,       962 ,       0.492 ,       0.3   ,       0.672 ,       32.5 ,        17.8 ,         9.8 ,         1.1
      2006 ,holliry01   ,Ryan Hollins             ,2002-03 ,18.0 ,UCLA       , 24 , 401.0 ,       38 ,        64 ,        0 ,         0 ,       28 ,        57 ,      26.0 ,        85 ,         5 ,       6.0 ,      21.0 ,      27.0 ,     44.0 ,       104 ,       0.594 ,             ,       0.491 ,       16.7 ,         4.3 ,         3.5 ,         0.2
      2006 ,holliry01   ,Ryan Hollins             ,2003-04 ,19.0 ,UCLA       , 28 , 711.0 ,       64 ,       117 ,        0 ,         0 ,       54 ,        93 ,      44.0 ,       119 ,        15 ,      12.0 ,      28.0 ,      48.0 ,     85.0 ,       182 ,       0.547 ,             ,       0.581 ,       25.4 ,         6.5 ,         4.3 ,         0.5
      2006 ,holliry01   ,Ryan Hollins             ,2004-05 ,20.0 ,UCLA       , 28 , 460.0 ,       40 ,        76 ,        1 ,         1 ,       44 ,        65 ,      43.0 ,        94 ,        10 ,       0.0 ,      23.0 ,      43.0 ,     61.0 ,       125 ,       0.526 ,       1.0   ,       0.677 ,       16.4 ,         4.5 ,         3.4 ,         0.4
      2006 ,holliry01   ,Ryan Hollins             ,2005-06 ,21.0 ,UCLA       , 33 , 710.0 ,       83 ,       134 ,        0 ,         0 ,       65 ,       108 ,      65.0 ,       157 ,        10 ,       7.0 ,      29.0 ,      38.0 ,     84.0 ,       231 ,       0.619 ,             ,       0.602 ,       21.5 ,         7.0 ,         4.8 ,         0.3
      2006 ,holliry01   ,Ryan Hollins             ,Career  ,     ,           ,113 ,2282.0 ,      225 ,       391 ,        1 ,         1 ,      191 ,       323 ,     178.0 ,       455 ,        40 ,      25.0 ,     101.0 ,     156.0 ,    274.0 ,       642 ,       0.575 ,       1.0   ,       0.591 ,       20.2 ,         5.7 ,         4.0 ,         0.4
      2006 ,diazgu01    ,Guillermo DÃ­az          ,2003-04 ,18.0 ,MIAMIFL    , 30 , 840.0 ,      132 ,       268 ,       35 ,        76 ,       54 ,        77 ,      35.0 ,        87 ,        65 ,      40.0 ,       9.0 ,      56.0 ,     55.0 ,       353 ,       0.493 ,       0.461 ,       0.701 ,       28.0 ,        11.8 ,         2.9 ,         2.2
      2006 ,diazgu01    ,Guillermo DÃ­az          ,2004-05 ,19.0 ,MIAMIFL    , 29 , 996.0 ,      190 ,       417 ,       61 ,       168 ,       97 ,       137 ,      31.0 ,       126 ,        76 ,      44.0 ,       9.0 ,      70.0 ,     51.0 ,       538 ,       0.456 ,       0.363 ,       0.708 ,       34.3 ,        18.6 ,         4.3 ,         2.6
      2006 ,diazgu01    ,Guillermo DÃ­az          ,2005-06 ,20.0 ,MIAMIFL    , 34 ,1196.0 ,      194 ,       467 ,       78 ,       214 ,      120 ,       152 ,      17.0 ,       100 ,        97 ,      39.0 ,       7.0 ,      67.0 ,     59.0 ,       586 ,       0.415 ,       0.364 ,       0.789 ,       35.2 ,        17.2 ,         2.9 ,         2.9
      2006 ,diazgu01    ,Guillermo DÃ­az          ,Career  ,     ,           , 93 ,3032.0 ,      516 ,      1152 ,      174 ,       458 ,      271 ,       366 ,      83.0 ,       313 ,       238 ,     123.0 ,      25.0 ,     193.0 ,    165.0 ,      1477 ,       0.448 ,       0.38  ,       0.74  ,       32.6 ,        15.9 ,         3.4 ,         2.6
      2006 ,adamsha01   ,Hassan Adams             ,2002-03 ,18.0 ,ARIZONA    , 32 , 572.0 ,      118 ,       241 ,        7 ,        34 ,       48 ,        61 ,      54.0 ,       110 ,        18 ,      42.0 ,       8.0 ,      42.0 ,     48.0 ,       291 ,       0.49  ,       0.206 ,       0.787 ,       17.9 ,         9.1 ,         3.4 ,         0.6
      2006 ,adamsha01   ,Hassan Adams             ,2003-04 ,19.0 ,ARIZONA    , 30 , 915.0 ,      200 ,       369 ,       38 ,        99 ,       77 ,       105 ,      99.0 ,       219 ,        47 ,      45.0 ,      45.0 ,      58.0 ,     79.0 ,       515 ,       0.542 ,       0.384 ,       0.733 ,       30.5 ,        17.2 ,         7.3 ,         1.6
      2006 ,adamsha01   ,Hassan Adams             ,2004-05 ,20.0 ,ARIZONA    , 37 ,1091.0 ,      198 ,       403 ,       13 ,        43 ,       60 ,        84 ,      99.0 ,       222 ,       104 ,      69.0 ,      18.0 ,      86.0 ,     76.0 ,       469 ,       0.491 ,       0.302 ,       0.714 ,       29.5 ,        12.7 ,         6.0 ,         2.8
      2006 ,adamsha01   ,Hassan Adams             ,2005-06 ,21.0 ,ARIZONA    , 31 ,1031.0 ,      234 ,       490 ,       17 ,        65 ,       58 ,        95 ,      67.0 ,       155 ,        90 ,      82.0 ,      14.0 ,      69.0 ,     60.0 ,       543 ,       0.478 ,       0.262 ,       0.611 ,       33.3 ,        17.5 ,         5.0 ,         2.9
      2006 ,adamsha01   ,Hassan Adams             ,Career  ,     ,           ,130 ,3609.0 ,      750 ,      1503 ,       75 ,       241 ,      243 ,       345 ,     319.0 ,       706 ,       259 ,     238.0 ,      85.0 ,     255.0 ,    263.0 ,      1818 ,       0.499 ,       0.311 ,       0.704 ,       27.8 ,        14.0 ,         5.4 ,         2.0
      2006 ,pinnojr01   ,J.R. Pinnock             ,2003-04 ,20.0 ,GEORGEWASH , 30 , 686.0 ,      113 ,       241 ,       21 ,        53 ,       48 ,        61 ,      43.0 ,       101 ,        37 ,      47.0 ,      23.0 ,      57.0 ,     57.0 ,       295 ,       0.469 ,       0.396 ,       0.787 ,       22.9 ,         9.8 ,         3.4 ,         1.2
      2006 ,pinnojr01   ,J.R. Pinnock             ,2004-05 ,21.0 ,GEORGEWASH , 29 , 851.0 ,      152 ,       308 ,       14 ,        51 ,       72 ,        94 ,      54.0 ,       147 ,        62 ,      45.0 ,      16.0 ,      57.0 ,     68.0 ,       390 ,       0.494 ,       0.275 ,       0.766 ,       29.3 ,        13.4 ,         5.1 ,         2.1
      2006 ,pinnojr01   ,J.R. Pinnock             ,2005-06 ,22.0 ,GEORGEWASH , 30 , 948.0 ,      164 ,       338 ,       25 ,        91 ,       83 ,       117 ,      48.0 ,       158 ,        92 ,      72.0 ,      14.0 ,      61.0 ,     59.0 ,       436 ,       0.485 ,       0.275 ,       0.709 ,       31.6 ,        14.5 ,         5.3 ,         3.1
      2006 ,pinnojr01   ,J.R. Pinnock             ,Career  ,     ,           , 89 ,2485.0 ,      429 ,       887 ,       60 ,       195 ,      203 ,       272 ,     145.0 ,       406 ,       191 ,     164.0 ,      53.0 ,     175.0 ,    184.0 ,      1121 ,       0.484 ,       0.308 ,       0.746 ,       27.9 ,        12.6 ,         4.6 ,         2.1
      2006 ,blalowi01   ,Will Blalock             ,2003-04 ,20.0 ,IOWAST     , 33 ,1014.0 ,       86 ,       216 ,       30 ,        69 ,       47 ,        67 ,      10.0 ,        91 ,       134 ,      52.0 ,       4.0 ,      72.0 ,     61.0 ,       249 ,       0.398 ,       0.435 ,       0.701 ,       30.7 ,         7.5 ,         2.8 ,         4.1
      2006 ,blalowi01   ,Will Blalock             ,2004-05 ,21.0 ,IOWAST     , 30 ,1107.0 ,      130 ,       321 ,       23 ,        87 ,       85 ,       109 ,      20.0 ,        97 ,       146 ,      60.0 ,       4.0 ,      75.0 ,     35.0 ,       368 ,       0.405 ,       0.264 ,       0.78  ,       36.9 ,        12.3 ,         3.2 ,         4.9
      2006 ,blalowi01   ,Will Blalock             ,2005-06 ,22.0 ,IOWAST     , 30 ,1072.0 ,      177 ,       396 ,       47 ,       118 ,       60 ,        91 ,      24.0 ,        99 ,       184 ,      65.0 ,       2.0 ,      89.0 ,     55.0 ,       461 ,       0.447 ,       0.398 ,       0.659 ,       35.7 ,        15.4 ,         3.3 ,         6.1
      2006 ,blalowi01   ,Will Blalock             ,Career  ,     ,           , 93 ,3193.0 ,      393 ,       933 ,      100 ,       274 ,      192 ,       267 ,      54.0 ,       287 ,       464 ,     177.0 ,      10.0 ,     236.0 ,    151.0 ,      1078 ,       0.421 ,       0.365 ,       0.719 ,       34.3 ,        11.6 ,         3.1 ,         5.0
      2007 ,odengr01    ,Greg Oden                ,2006-07 ,19.0 ,OHIOST     , 32 , 925.0 ,      189 ,       307 ,        0 ,         0 ,      123 ,       196 ,     113.0 ,       306 ,        21 ,      18.0 ,     105.0 ,      64.0 ,     87.0 ,       501 ,       0.616 ,             ,       0.628 ,       28.9 ,        15.7 ,         9.6 ,         0.7
      2007 ,odengr01    ,Greg Oden                ,Career  ,     ,           , 32 , 925.0 ,      189 ,       307 ,        0 ,         0 ,      123 ,       196 ,     113.0 ,       306 ,        21 ,      18.0 ,     105.0 ,      64.0 ,     87.0 ,       501 ,       0.616 ,             ,       0.628 ,       28.9 ,        15.7 ,         9.6 ,         0.7
      2007 ,duranke01   ,Kevin Durant             ,2006-07 ,18.0 ,TEXAS      , 35 ,1255.0 ,      306 ,       647 ,       82 ,       203 ,      209 ,       256 ,     106.0 ,       390 ,        46 ,      66.0 ,      67.0 ,      99.0 ,     71.0 ,       903 ,       0.473 ,       0.404 ,       0.816 ,       35.9 ,        25.8 ,        11.1 ,         1.3
      2007 ,duranke01   ,Kevin Durant             ,Career  ,     ,           , 35 ,1255.0 ,      306 ,       647 ,       82 ,       203 ,      209 ,       256 ,     106.0 ,       390 ,        46 ,      66.0 ,      67.0 ,      99.0 ,     71.0 ,       903 ,       0.473 ,       0.404 ,       0.816 ,       35.9 ,        25.8 ,        11.1 ,         1.3
      2007 ,horfoal01   ,Al Horford               ,2004-05 ,18.0 ,FLORIDA    , 32 , 730.0 ,       61 ,       127 ,        0 ,         0 ,       57 ,        98 ,      72.0 ,       209 ,        28 ,      26.0 ,      51.0 ,      31.0 ,     79.0 ,       179 ,       0.48  ,             ,       0.582 ,       22.8 ,         5.6 ,         6.5 ,         0.9
      2007 ,horfoal01   ,Al Horford               ,2005-06 ,19.0 ,FLORIDA    , 39 ,1011.0 ,      177 ,       291 ,        0 ,         2 ,       88 ,       144 ,      86.0 ,       295 ,        77 ,      40.0 ,      68.0 ,      74.0 ,     97.0 ,       442 ,       0.608 ,       0.0   ,       0.611 ,       25.9 ,        11.3 ,         7.6 ,         2.0
      2007 ,horfoal01   ,Al Horford               ,2006-07 ,20.0 ,FLORIDA    , 38 ,1058.0 ,      186 ,       306 ,        0 ,         2 ,      130 ,       202 ,      96.0 ,       360 ,        82 ,      28.0 ,      70.0 ,      68.0 ,     94.0 ,       502 ,       0.608 ,       0.0   ,       0.644 ,       27.8 ,        13.2 ,         9.5 ,         2.2
      2007 ,horfoal01   ,Al Horford               ,Career  ,     ,           ,109 ,2799.0 ,      424 ,       724 ,        0 ,         4 ,      275 ,       444 ,     254.0 ,       864 ,       187 ,      94.0 ,     189.0 ,     173.0 ,    270.0 ,      1123 ,       0.586 ,       0.0   ,       0.619 ,       25.7 ,        10.3 ,         7.9 ,         1.7
      2007 ,conlemi01   ,Mike Conley              ,2006-07 ,19.0 ,OHIOST     , 39 ,1231.0 ,      160 ,       309 ,       21 ,        69 ,      100 ,       144 ,      27.0 ,       134 ,       238 ,      87.0 ,      10.0 ,      86.0 ,     60.0 ,       441 ,       0.518 ,       0.304 ,       0.694 ,       31.6 ,        11.3 ,         3.4 ,         6.1
      2007 ,conlemi01   ,Mike Conley              ,Career  ,     ,           , 39 ,1231.0 ,      160 ,       309 ,       21 ,        69 ,      100 ,       144 ,      27.0 ,       134 ,       238 ,      87.0 ,      10.0 ,      86.0 ,     60.0 ,       441 ,       0.518 ,       0.304 ,       0.694 ,       31.6 ,        11.3 ,         3.4 ,         6.1
      2007 ,greenje02   ,Jeff Green               ,2004-05 ,18.0 ,GEORGETOWN , 32 ,1083.0 ,      146 ,       291 ,       24 ,        60 ,      102 ,       146 ,      87.0 ,       212 ,        93 ,      31.0 ,      52.0 ,      79.0 ,     93.0 ,       418 ,       0.502 ,       0.4   ,       0.699 ,       33.8 ,        13.1 ,         6.6 ,         2.9
      2007 ,greenje02   ,Jeff Green               ,2005-06 ,19.0 ,GEORGETOWN , 33 ,1073.0 ,      143 ,       321 ,       29 ,        92 ,       78 ,       125 ,      68.0 ,       216 ,       108 ,      31.0 ,      32.0 ,      82.0 ,     69.0 ,       393 ,       0.445 ,       0.315 ,       0.624 ,       32.5 ,        11.9 ,         6.5 ,         3.3
      2007 ,greenje02   ,Jeff Green               ,2006-07 ,20.0 ,GEORGETOWN , 37 ,1232.0 ,      196 ,       382 ,       36 ,        96 ,      100 ,       129 ,      62.0 ,       236 ,       117 ,      30.0 ,      43.0 ,      96.0 ,     92.0 ,       528 ,       0.513 ,       0.375 ,       0.775 ,       33.3 ,        14.3 ,         6.4 ,         3.2
      2007 ,greenje02   ,Jeff Green               ,Career  ,     ,           ,102 ,3388.0 ,      485 ,       994 ,       89 ,       248 ,      280 ,       400 ,     217.0 ,       664 ,       318 ,      92.0 ,     127.0 ,     257.0 ,    254.0 ,      1339 ,       0.488 ,       0.359 ,       0.7   ,       33.2 ,        13.1 ,         6.5 ,         3.1
      2007 ,breweco01   ,Corey Brewer             ,2004-05 ,18.0 ,FLORIDA    , 32 , 791.0 ,       87 ,       169 ,       17 ,        39 ,       50 ,        86 ,      49.0 ,       110 ,        63 ,      46.0 ,      13.0 ,      52.0 ,     73.0 ,       241 ,       0.515 ,       0.436 ,       0.581 ,       24.7 ,         7.5 ,         3.4 ,         2.0
      2007 ,breweco01   ,Corey Brewer             ,2005-06 ,19.0 ,FLORIDA    , 39 ,1095.0 ,      171 ,       365 ,       42 ,       120 ,      110 ,       143 ,      51.0 ,       186 ,       128 ,      61.0 ,      16.0 ,     108.0 ,     97.0 ,       494 ,       0.468 ,       0.35  ,       0.769 ,       28.1 ,        12.7 ,         4.8 ,         3.3
      2007 ,breweco01   ,Corey Brewer             ,2006-07 ,20.0 ,FLORIDA    , 37 ,1072.0 ,      169 ,       356 ,       40 ,       119 ,      112 ,       155 ,      40.0 ,       173 ,       109 ,      69.0 ,      15.0 ,      93.0 ,     72.0 ,       490 ,       0.475 ,       0.336 ,       0.723 ,       29.0 ,        13.2 ,         4.7 ,         2.9
      2007 ,breweco01   ,Corey Brewer             ,Career  ,     ,           ,108 ,2958.0 ,      427 ,       890 ,       99 ,       278 ,      272 ,       384 ,     140.0 ,       469 ,       300 ,     176.0 ,      44.0 ,     253.0 ,    242.0 ,      1225 ,       0.48  ,       0.356 ,       0.708 ,       27.4 ,        11.3 ,         4.3 ,         2.8
      2007 ,wrighbr03   ,Brandan Wright           ,2006-07 ,19.0 ,UNC        , 37 ,1013.0 ,      228 ,       353 ,        0 ,         0 ,       89 ,       157 ,      77.0 ,       229 ,        37 ,      36.0 ,      65.0 ,      59.0 ,     55.0 ,       545 ,       0.646 ,             ,       0.567 ,       27.4 ,        14.7 ,         6.2 ,         1.0
      2007 ,wrighbr03   ,Brandan Wright           ,Career  ,     ,           , 37 ,1013.0 ,      228 ,       353 ,        0 ,         0 ,       89 ,       157 ,      77.0 ,       229 ,        37 ,      36.0 ,      65.0 ,      59.0 ,     55.0 ,       545 ,       0.646 ,             ,       0.567 ,       27.4 ,        14.7 ,         6.2 ,         1.0
      2007 ,noahjo01    ,Joakim Noah              ,2004-05 ,19.0 ,FLORIDA    , 29 , 273.0 ,       36 ,        60 ,        0 ,         0 ,       30 ,        52 ,      24.0 ,        72 ,        15 ,       6.0 ,      19.0 ,      17.0 ,     46.0 ,       102 ,       0.6   ,             ,       0.577 ,        9.4 ,         3.5 ,         2.5 ,         0.5
      2007 ,noahjo01    ,Joakim Noah              ,2005-06 ,20.0 ,FLORIDA    , 39 , 972.0 ,      202 ,       322 ,        0 ,         1 ,      148 ,       202 ,      85.0 ,       278 ,        80 ,      44.0 ,      95.0 ,      76.0 ,     84.0 ,       552 ,       0.627 ,       0.0   ,       0.733 ,       24.9 ,        14.2 ,         7.1 ,         2.1
      2007 ,noahjo01    ,Joakim Noah              ,2006-07 ,21.0 ,FLORIDA    , 40 ,1034.0 ,      173 ,       285 ,        1 ,         1 ,      132 ,       199 ,     102.0 ,       337 ,        90 ,      45.0 ,      72.0 ,     100.0 ,     90.0 ,       479 ,       0.607 ,       1.0   ,       0.663 ,       25.9 ,        12.0 ,         8.4 ,         2.3
      2007 ,noahjo01    ,Joakim Noah              ,Career  ,     ,           ,108 ,2279.0 ,      411 ,       667 ,        1 ,         2 ,      310 ,       453 ,     211.0 ,       687 ,       185 ,      95.0 ,     186.0 ,     193.0 ,    220.0 ,      1133 ,       0.616 ,       0.5   ,       0.684 ,       21.1 ,        10.5 ,         6.4 ,         1.7
